ticker,name,sector,asset_class,market_value,weight_pct,notional_value,quantity,price,location,exchange,currency,fx_rate,market_currency,accrual_date,etf,index
CPS,COOPER STANDARD HOLDINGS INC,Consumer Discretionary,Equity,,0.02,,"401,385.00",30.49,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
CLBK,COLUMBIA FINANCIAL INC,Financials,Equity,,0.02,,"632,084.00",19.31,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
NFBK,NORTHFIELD BANCORP INC,Financials,Equity,,0.02,,"867,010.00",14.07,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
SLDP,SOLID POWER INC CLASS A,Consumer Discretionary,Equity,,0.02,,"4,169,745.00",2.92,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
CWBC,COMMUNITY WEST BANCSHARES,Financials,Equity,,0.02,,"501,654.00",24.17,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
MATV,MATIV HOLDINGS INC,Materials,Equity,,0.02,,"1,288,387.00",9.4,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
SEPN,SEPTERNA INC,Health Care,Equity,,0.02,,"504,507.00",23.98,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
FFIC,FLUSHING FINANCIAL CORP,Financials,Equity,,0.02,,"750,133.00",16.05,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
REPX,RILEY EXPLORATION PERMIAN INC,Energy,Equity,,0.02,,"351,824.00",34.23,United States,Nyse Mkt Llc,USD,1.0,USD,-,IWM,Russell 2000
MNRO,MONRO INC,Consumer Discretionary,Equity,,0.02,,"688,448.00",17.43,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
BZH,BEAZER HOMES INC,Consumer Discretionary,Equity,,0.02,,"643,833.00",18.63,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
CWCO,CONSOLIDATED WATER LTD,Utilities,Equity,,0.02,,"359,801.00",33.18,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
IIIN,INSTEEL INDUSTRIES INC,Industrials,Equity,,0.02,,"440,237.00",27.12,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
TCBX,THIRD COAST BANCSHARES INC,Financials,Equity,,0.02,,"311,198.00",38.3,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
BSRR,SIERRA BANCORP,Financials,Equity,,0.02,,"315,103.00",37.76,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
BVS,BIOVENTUS CLASS A INC,Health Care,Equity,,0.02,,"1,116,363.00",10.65,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
OIS,OIL STATES INTERNATIONAL INC,Energy,Equity,,0.02,,"1,331,220.00",8.9,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
TH,TARGET HOSPITALITY CORP,Consumer Discretionary,Equity,,0.02,,"772,605.00",15.29,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
GDYN,GRID DYNAMICS HOLDINGS INC CLASS A,Information Technology,Equity,,0.01,,"1,680,041.00",6.99,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
SIBN,SI BONE INC,Health Care,Equity,,0.01,,"905,499.00",12.95,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
BWMN,BOWMAN CONSULTING GROUP LTD,Industrials,Equity,,0.01,,"335,409.00",34.75,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
RPC,RIDGEPOST CAPITAL INC CLASS A,Financials,Equity,,0.01,,"1,375,564.00",8.46,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
TDUP,THREDUP INC CLASS A,Consumer Discretionary,Equity,,0.01,,"2,362,549.00",4.92,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
GLRE,GREENLIGHT CAPITAL LTD CLASS A,Financials,Equity,,0.01,,"653,101.00",17.8,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
CHCT,COMMUNITY HEALTHCARE TRUST INC,Real Estate,Equity,,0.01,,"656,351.00",17.68,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
NPCE,NEUROPACE INC,Health Care,Equity,,0.01,,"601,628.00",19.29,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
MAMA,MAMAS CREATIONS INC,Consumer Staples,Equity,,0.01,,"866,084.00",13.39,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
RGNX,REGENXBIO INC,Health Care,Equity,,0.01,,"1,111,784.00",10.42,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
HIPO,HIPPO HOLDINGS INC,Financials,Equity,,0.01,,"421,953.00",27.46,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
VREX,VAREX IMAGING CORP,Health Care,Equity,,0.01,,"978,098.00",11.83,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
SD,SANDRIDGE ENERGY INC,Energy,Equity,,0.01,,"768,948.00",14.99,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
CLDT,CHATHAM LODGING TRUST REIT,Real Estate,Equity,,0.01,,"1,157,377.00",9.96,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
CIVB,CIVISTA BANCSHARES INC,Financials,Equity,,0.01,,"461,073.00",24.98,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
EBF,ENNIS INC,Industrials,Equity,,0.01,,"551,687.00",20.79,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
ERII,ENERGY RECOVERY INC,Industrials,Equity,,0.01,,"1,209,543.00",9.43,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
CERS,CERUS CORP,Health Care,Equity,,0.01,,"4,356,520.00",2.61,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
EVH,EVOLENT HEALTH INC CLASS A,Health Care,Equity,,0.01,,"2,661,182.00",4.27,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
ARKO,ARKO,Consumer Discretionary,Equity,,0.01,,"1,690,418.00",6.71,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
RIGL,RIGEL PHARMACEUTICALS INC,Health Care,Equity,,0.01,,"430,299.00",26.24,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
HIFS,HINGHAM INSTITUTION FOR SAVINGS,Financials,Equity,,0.01,,"39,276.00",286.91,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
OSPN,ONESPAN INC,Information Technology,Equity,,0.01,,"927,738.00",12.15,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
SPIR,SPIRE GLOBAL INC CLASS A,Industrials,Equity,,0.01,,"697,290.00",16.14,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
EBS,EMERGENT BIOSOLUTIONS INC,Health Care,Equity,,0.01,,"1,232,093.00",9.13,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
UDMY,UDEMY INC,Consumer Discretionary,Equity,,0.01,,"2,234,404.00",5.03,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
CVGW,CALAVO GROWERS INC,Consumer Staples,Equity,,0.01,,"405,155.00",27.7,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
MTW,MANITOWOC INC,Industrials,Equity,,0.01,,"824,379.00",13.62,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
GEVO,GEVO INC,Energy,Equity,,0.01,,"5,531,105.00",2.03,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
CRNC,CERENCE INC,Information Technology,Equity,,0.01,,"1,061,295.00",10.54,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
OFIX,ORTHOFIX MEDICAL INC,Health Care,Equity,,0.01,,"923,881.00",12.07,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
FBIZ,FIRST BUSINESS FINANCIAL SERVICES,Financials,Equity,,0.01,,"196,245.00",56.72,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
GSM,FERROGLOBE PLC,Materials,Equity,,0.01,,"2,790,973.00",3.96,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
PRTA,PROTHENA PLC,Health Care,Equity,,0.01,,"1,050,961.00",10.52,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
MBUU,MALIBU BOATS CLASS A INC,Consumer Discretionary,Equity,,0.01,,"434,160.00",25.4,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
OOMA,OOMA INC,Information Technology,Equity,,0.01,,"578,686.00",19.0,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
BOW,BOWHEAD SPECIALTY HOLDINGS INC,Financials,Equity,,0.01,,"416,866.00",26.36,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
ETD,ETHAN ALLEN INTERIORS INC,Consumer Discretionary,Equity,,0.01,,"537,057.00",20.44,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
TITN,TITAN MACHINERY INC,Industrials,Equity,,0.01,,"507,316.00",21.5,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
HBCP,HOME BANCORP INC,Financials,Equity,,0.01,,"166,795.00",65.4,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
OPK,OPKO HEALTH INC,Health Care,Equity,,0.01,,"9,732,629.00",1.12,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
CAL,CALERES INC,Consumer Discretionary,Equity,,0.01,,"817,326.00",13.27,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
RHLD,RESOLUTE HOLDINGS MANAGEMENT INC,Industrials,Equity,,0.01,,"100,428.00",107.92,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
CWH,CAMPING WORLD HOLDINGS INC CLASS A,Consumer Discretionary,Equity,,0.01,,"1,428,171.00",7.59,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
PACB,PACIFIC BIOSCIENCES OF CALIFORNIA,Health Care,Equity,,0.01,,"6,552,045.00",1.65,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
RRBI,RED RIVER BANCSHARES INC,Financials,Equity,,0.01,,"117,209.00",92.12,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
ZBIO,ZENAS BIOPHARMA INC,Health Care,Equity,,0.01,,"560,149.00",19.27,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
BBW,BUILD A BEAR WORKSHOP INC,Consumer Discretionary,Equity,,0.01,,"288,183.00",37.42,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
HY,HYSTER YALE INC CLASS A,Industrials,Equity,,0.01,,"292,599.00",36.86,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
TREE,LENDINGTREE INC,Financials,Equity,,0.01,,"270,359.00",39.83,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
ILPT,INDUSTRIAL LOGISTICS PROPERTIES TR,Real Estate,Equity,,0.01,,"1,350,615.00",7.91,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
CMCO,COLUMBUS MCKINNON CORP,Industrials,Equity,,0.01,,"674,943.00",15.8,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
SFST,SOUTHERN FIRST BANCSHARES INC,Financials,Equity,,0.01,,"187,357.00",56.85,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
COFS,CHOICEONE FINANCIAL SERVICES INC,Financials,Equity,,0.01,,"337,005.00",31.5,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
JCAP,JEFFERSON CAPITAL INC,Financials,Equity,,0.01,,"520,419.00",20.4,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
ACRS,ACLARIS THERAPEUTICS INC,Health Care,Equity,,0.01,,"2,183,132.00",4.86,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
KRNY,KEARNY FINANCIAL CORP,Financials,Equity,,0.01,,"1,312,037.00",8.08,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
RR,RICHTECH ROBOTICS INC CLASS B,Industrials,Equity,,0.01,,"3,940,588.00",2.68,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
DNA,GINKGO BIOWORKS HOLDINGS INC CLASS,Health Care,Equity,,0.01,,"1,022,570.00",10.32,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
HSHP,HIMALAYA SHIPPING LTD,Industrials,Equity,,0.01,,"667,811.00",15.79,Norway,NYSE,USD,1.0,USD,-,IWM,Russell 2000
IMXI,INTERNATIONAL MONEY EXPRESS INC,Financials,Equity,,0.01,,"663,704.00",15.86,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
FDMT,4D MOLECULAR THERAPEUTICS INC,Health Care,Equity,,0.01,,"1,056,478.00",9.93,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
MGTX,MEIRAGTX HOLDINGS PLC,Health Care,Equity,,0.01,,"1,081,387.00",9.68,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
RPD,RAPID7 INC,Information Technology,Equity,,0.01,,"1,559,649.00",6.71,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
APPS,DIGITAL TURBINE INC,Information Technology,Equity,,0.01,,"2,616,876.00",3.99,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
MDXG,MIMEDX GROUP INC,Health Care,Equity,,0.01,,"2,827,030.00",3.69,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
AEBI,AEBI SCHMIDT HOLDING AG,Industrials,Equity,,0.01,,"886,570.00",11.72,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
ATLC,ATLANTICUS HOLDINGS CORP,Financials,Equity,,0.01,,"131,907.00",78.34,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
OBT,ORANGE COUNTY BANCORP INC,Financials,Equity,,0.01,,"293,938.00",35.09,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
CTGO,CONTANGO SILVER AND GOLD INC,Materials,Equity,,0.01,,"417,772.00",24.65,United States,Nyse Mkt Llc,USD,1.0,USD,-,IWM,Russell 2000
GRND,GRINDR INC,Communication,Equity,,0.01,,"745,282.00",13.81,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
TRC,TEJON RANCH,Real Estate,Equity,,0.01,,"499,365.00",20.48,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
AIOT,POWERFLEET INC,Information Technology,Equity,,0.01,,"2,993,189.00",3.4,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
NVEC,NVE CORP,Information Technology,Equity,,0.01,,"114,918.00",88.59,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
CLFD,CLEARFIELD INC,Information Technology,Equity,,0.01,,"270,818.00",37.49,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
AQST,AQUESTIVE THERAPEUTICS INC,Health Care,Equity,,0.01,,"2,400,522.00",4.23,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
GIC,GLOBAL INDUSTRIAL,Industrials,Equity,,0.01,,"335,782.00",30.22,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
DFH,DREAM FINDERS HOMES INC CLASS A,Consumer Discretionary,Equity,,0.01,,"705,781.00",14.35,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
YEXT,YEXT INC,Information Technology,Equity,,0.01,,"2,453,012.00",4.12,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
MOV,MOVADO GROUP INC,Consumer Discretionary,Equity,,0.01,,"366,198.00",27.59,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
MRVI,MARAVAI LIFESCIENCES HOLDINGS INC,Health Care,Equity,,0.01,,"2,560,893.00",3.94,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
FPI,FARMLAND PARTNERS INC,Real Estate,Equity,,0.01,,"951,810.00",10.58,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
BGS,B AND G FOODS INC,Consumer Staples,Equity,,0.01,,"1,856,426.00",5.42,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
EVC,ENTRAVISION COMMUNICATIONS CORP CL,Communication,Equity,,0.01,,"1,444,654.00",6.95,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
RBB,RBB BANCORP,Financials,Equity,,0.01,,"414,056.00",24.19,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
BATRA,ATLANTA BRAVES HOLDINGS INC SERIES,Communication,Equity,,0.01,,"180,093.00",55.34,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
ANGO,ANGIODYNAMICS INC,Health Care,Equity,,0.01,,"884,337.00",11.27,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
XRN,CHIRON REAL ESTATE INC,Real Estate,Equity,,0.01,,"308,561.00",32.3,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
OLP,ONE LIBERTY PROPERTIES REIT INC,Real Estate,Equity,,0.01,,"427,532.00",23.32,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
MCS,THE MARCUS CORP,Communication,Equity,,0.01,,"544,368.00",18.29,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
NXDR,NEXTDOOR HOLDINGS INC CLASS A,Communication,Equity,,0.01,,"5,163,385.00",1.92,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
TIPT,TIPTREE INC,Financials,Equity,,0.01,,"578,237.00",17.1,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
IPI,INTREPID POTASH INC,Materials,Equity,,0.01,,"255,914.00",38.61,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
BCAL,CALIFORNIA BANCORP,Financials,Equity,,0.01,,"514,895.00",19.07,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
ENTA,ENANTA PHARMACEUTICALS INC,Health Care,Equity,,0.01,,"650,180.00",15.09,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
SSTK,SHUTTERSTOCK INC,Communication,Equity,,0.01,,"576,567.00",16.99,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
IBTA,IBOTTA INC CLASS A,Communication,Equity,,0.01,,"265,777.00",36.78,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
SLDB,SOLID BIOSCIENCES INC,Health Care,Equity,,0.01,,"1,381,695.00",7.07,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
FULC,FULCRUM THERAPEUTICS INC,Health Care,Equity,,0.01,,"1,417,391.00",6.88,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
CCRN,CROSS COUNTRY HEALTHCARE INC,Health Care,Equity,,0.01,,"745,193.00",13.09,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
ALIT,ALIGHT INC CLASS A,Industrials,Equity,,0.01,,"11,179,663.00",0.87,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
NATR,NATURES SUNSHINE PRODUCTS INC,Consumer Staples,Equity,,0.01,,"395,340.00",24.55,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
TTAM,TITAN AMERICA SA,Materials,Equity,,0.01,,"576,986.00",16.75,Belgium,NYSE,USD,1.0,USD,-,IWM,Russell 2000
BLZE,BACKBLAZE INC CLASS A,Information Technology,Equity,,0.01,,"1,289,271.00",7.5,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
BBNX,BETA BIONICS INC,Health Care,Equity,,0.01,,"915,871.00",10.5,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
BXC,BLUELINX HOLDINGS INC,Industrials,Equity,,0.01,,"181,277.00",52.96,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
GEFB,GREIF INC CLASS B,Materials,Equity,,0.01,,"113,050.00",84.89,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
UNTY,UNITY BANCORP INC,Financials,Equity,,0.01,,"178,039.00",53.77,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
SFIX,STITCH FIX INC CLASS A,Consumer Discretionary,Equity,,0.01,,"2,652,277.00",3.6,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
BELFA,BEL FUSE INC CLASS A,Information Technology,Equity,,0.01,,"36,737.00",259.66,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
DIN,DINE BRANDS GLOBAL INC,Consumer Discretionary,Equity,,0.01,,"335,469.00",28.29,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
PUBM,PUBMATIC INC CLASS A,Communication,Equity,,0.01,,"926,253.00",10.24,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
LXFR,LUXFER HOLDINGS PLC,Industrials,Equity,,0.01,,"611,212.00",15.52,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
MCFT,MASTERCRAFT BOAT HOLDINGS INC,Consumer Discretionary,Equity,,0.01,,"369,964.00",25.57,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
FSTR,LB FOSTER,Industrials,Equity,,0.01,,"234,206.00",40.36,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
WLTH,WEALTHFRONT CORP,Financials,Equity,,0.01,,"830,113.00",11.39,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
XOMA,XOMA ROYALTY CORP,Health Care,Equity,,0.01,,"228,867.00",41.29,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
NRDS,NERDWALLET INC CLASS A,Financials,Equity,,0.01,,"964,592.00",9.77,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
NGS,NATURAL GAS SERVICES GROUP INC,Energy,Equity,,0.01,,"237,280.00",39.58,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
VLGEA,VILLAGE SUPER MARKET INC CLASS A,Consumer Staples,Equity,,0.01,,"212,780.00",43.94,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
OEC,ORION SA,Materials,Equity,,0.01,,"1,303,730.00",7.16,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
CLNE,CLEAN ENERGY FUELS CORP,Energy,Equity,,0.01,,"4,034,683.00",2.31,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
BFS,SAUL CENTERS REIT INC,Real Estate,Equity,,0.01,,"272,092.00",34.2,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
LTBR,LIGHTBRIDGE CORP,Energy,Equity,,0.01,,"682,532.00",13.62,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
BWB,BRIDGEWATER BANCSHARES INC,Financials,Equity,,0.01,,"502,388.00",18.51,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
GRPN,GROUPON INC,Consumer Discretionary,Equity,,0.01,,"600,297.00",15.46,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
GTN,GRAY MEDIA INC,Communication,Equity,,0.01,,"2,096,923.00",4.42,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
CMCL,CALEDONIA MINING PLC,Materials,Equity,,0.01,,"393,721.00",23.35,Canada,Nyse Mkt Llc,USD,1.0,USD,-,IWM,Russell 2000
YORW,YORK WATER,Utilities,Equity,,0.01,,"314,905.00",29.18,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
WTBA,WEST BANCORPORATION INC,Financials,Equity,,0.01,,"380,684.00",24.11,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
AVIR,ATEA PHARMACEUTICALS INC,Health Care,Equity,,0.01,,"1,657,304.00",5.54,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
ALT,ALTIMMUNE INC,Health Care,Equity,,0.01,,"3,020,632.00",3.04,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
WEAV,WEAVE COMMUNICATIONS INC,Information Technology,Equity,,0.01,,"1,514,385.00",6.05,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
LXEO,LEXEO THERAPEUTICS INC,Health Care,Equity,,0.01,,"1,568,522.00",5.82,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
WTI,W AND T OFFSHORE INC,Energy,Equity,,0.01,,"2,391,283.00",3.82,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
AKTS,AKTIS ONCOLOGY INC,Health Care,Equity,,0.01,,"484,942.00",18.84,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
FMAO,FARMERS AND MERCHANTS BANCORP INC,Financials,Equity,,0.01,,"329,747.00",27.67,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
ADCT,ADC THERAPEUTICS SA,Health Care,Equity,,0.01,,"2,427,953.00",3.75,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
TWI,TITAN INTERNATIONAL INC,Industrials,Equity,,0.01,,"1,127,046.00",8.01,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
AVAH,AVEANNA HEALTHCARE HOLDINGS INC,Health Care,Equity,,0.01,,"1,298,844.00",6.94,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
MVST,MICROVAST HOLDINGS INC,Industrials,Equity,,0.01,,"4,760,477.00",1.89,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
BMRC,BANK OF MARIN BANCORP,Financials,Equity,,0.01,,"342,977.00",26.07,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
ABAT,AMERICAN BATTERY TECHNOLOGY COMPAN,Materials,Equity,,0.01,,"2,891,353.00",3.09,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
LOCO,EL POLLO LOCO INC,Consumer Discretionary,Equity,,0.01,,"660,816.00",13.51,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
MAGN,MAGNERA CORP,Materials,Equity,,0.01,,"759,354.00",11.75,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
ABX,ABACUS GLOBAL MANAGEMENT INC CLASS,Financials,Equity,,0.01,,"949,396.00",9.38,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
CBNK,CAPITAL BANCORP INC,Financials,Equity,,0.01,,"282,170.00",31.53,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
CENT,CENTRAL GARDEN AND PET,Consumer Staples,Equity,,0.01,,"230,969.00",38.53,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
FWRD,FORWARD AIR CORP,Industrials,Equity,,0.01,,"513,119.00",17.33,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
SPT,SPROUT SOCIAL INC CLASS A,Information Technology,Equity,,0.01,,"1,305,017.00",6.8,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
MYGN,MYRIAD GENETICS INC,Health Care,Equity,,0.01,,"2,167,528.00",4.09,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
KRUS,KURA SUSHI USA INC,Consumer Discretionary,Equity,,0.01,,"157,479.00",56.3,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
BWFG,BANKWELL FINANCIAL GROUP INC,Financials,Equity,,0.01,,"170,009.00",52.11,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
CYH,COMMUNITY HEALTH SYSTEMS INC,Health Care,Equity,,0.01,,"3,050,467.00",2.9,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
CBAN,COLONY BANKCORP INC,Financials,Equity,,0.01,,"445,274.00",19.8,United States,NYSE,USD,1.0,USD,-,IWM,Russell 2000
FEIM,FREQUENCY ELECTRONICS INC,Information Technology,Equity,,0.01,,"160,769.00",54.81,United States,NASDAQ,USD,1.0,USD,-,IWM,Russell 2000
